     100 files     200 files     297 text files.
classified 297 filesDuplicate file check 297 files (293 known unique)Unique:      100 files                                          Unique:      200 files                                               297 unique files.                              
Counting:  100Counting:  200       1 file ignored.

language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.85  T=0.66 s (446.9 files/s, 123740.0 lines/s)"
Java,./test/BooleanComparatorTests.java,11,22,30
Java,./main/SimpleCommandLineArgsParser.java,4,60,29
Java,./main/SimpleCommandLinePropertySource.java,11,91,29
Java,./main/ByteArrayDecoder.java,10,22,28
Java,./main/InstanceComparator.java,11,35,27
Java,./main/ResizableByteArrayOutputStream.java,12,59,27
Java,./main/TransformerUtils.java,10,50,26
Java,./test/LimitedDataBufferListTests.java,11,20,26
Java,./main/ResourceRegion.java,13,39,25
Java,./test/ComparableComparatorTests.java,8,22,23
Java,./test/CompositePropertySourceTests.java,7,20,22
Java,./test/ResourceRegionTests.java,9,20,22
Java,./test/NullSafeComparatorTests.java,8,22,19
Java,./main/PropertiesPersister.java,11,88,16
Java,./test/SimpleAnnotationMetadataTests.java,5,21,16
Java,./test/SimpleMethodMetadataTests.java,5,21,16
Java,./test/XmlValidationModeDetectorTests.java,9,21,16
Java,./test/CompoundComparatorTests.java,7,22,13
Java,./test/StaxEventHandlerTests.java,5,18,13
Java,./test/StaxStreamHandlerTests.java,5,18,13
Java,./main/ExceptionTypeFilter.java,7,22,12
Java,./main/StandardEnvironment.java,7,65,12
Java,./test/ExceptionTypeFilterTests.java,6,18,12
Java,./main/ComparableComparator.java,7,29,10
XML,./.idea/Res.iml,0,0,9
Java,./main/Profiles.java,7,53,9
XML,./.idea/modules.xml,0,0,8
Java,./test/StandardAnnotationMetadataTests.java,4,20,8
Java,./test/StandardMethodMetadataTests.java,4,20,7
Java,./main/PooledDataBuffer.java,6,37,6
SUM,,12122,19636,50469
